db_id	query	scaff	strand	coords	db	crossref_id	crossref_method	name	taxon_name	taxon_id	filelabel	evalue	score	seqid	qcov	tcov
WP_402874219.1	WP_020634196.1	NZ_JBIWDN010000007.1	+	108796..110731	local_clustered	WP_402874219.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_044762045.1	3364398	GCF_044762045.1	1.432e-20	970	21.0	96.89999999999999	68.8
WP_402874229.1	WP_020634193.1	NZ_JBIWDN010000007.1	+	114407..115169	local_clustered	WP_402874229.1	local_clustered	SDR family oxidoreductase	GCF_044762045.1	3364398	GCF_044762045.1	2.278e-15	670	21.3	88.3	96.8
WP_402957359.1	WP_020634196.1	NZ_JBIWDO010000005.1	+	208962..210897	local_clustered	WP_402957359.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_044762055.1	3364397	GCF_044762055.1	1.432e-20	970	21.0	96.89999999999999	68.8
WP_402957365.1	WP_020634193.1	NZ_JBIWDO010000005.1	+	214403..215165	local_clustered	WP_402957365.1	local_clustered	SDR family oxidoreductase	GCF_044762055.1	3364397	GCF_044762055.1	2.278e-15	670	21.3	88.3	96.8
WP_402874229.1	WP_020634193.1	NZ_JBNNML010000001.1	-	345841..346603	local_clustered	WP_402874229.1	local_clustered	SDR family oxidoreductase	GCF_050272735.1	3390607	GCF_050272735.1	2.278e-15	670	21.3	88.3	96.8
WP_427590988.1	WP_020634196.1	NZ_JBNNML010000001.1	-	349084..351001	local_clustered	WP_427590988.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_050272735.1	3390607	GCF_050272735.1	1.432e-20	970	21.0	96.89999999999999	68.8
WP_402874229.1	WP_020634193.1	NZ_JBNNSR010000006.1	-	134805..135567	local_clustered	WP_402874229.1	local_clustered	SDR family oxidoreductase	GCF_050277925.1	3390616	GCF_050277925.1	2.278e-15	670	21.3	88.3	96.8
WP_427687851.1	WP_020634196.1	NZ_JBNNSR010000006.1	-	138021..139938	local_clustered	WP_427687851.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_050277925.1	3390616	GCF_050277925.1	1.432e-20	970	21.0	96.89999999999999	68.8
WP_427651148.1	WP_020634196.1	NZ_JBNNST010000007.1	+	206989..208924	local_clustered	WP_427651148.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_050278025.1	3390615	GCF_050278025.1	1.432e-20	970	21.0	96.89999999999999	68.8
WP_402874229.1	WP_020634193.1	NZ_JBNNST010000007.1	+	211405..212167	local_clustered	WP_402874229.1	local_clustered	SDR family oxidoreductase	GCF_050278025.1	3390615	GCF_050278025.1	2.278e-15	670	21.3	88.3	96.8
WP_402874229.1	WP_020634193.1	NZ_JBNNSY010000001.1	-	880687..881449	local_clustered	WP_402874229.1	local_clustered	SDR family oxidoreductase	GCF_050278185.1	3390613	GCF_050278185.1	2.278e-15	670	21.3	88.3	96.8
WP_427590988.1	WP_020634196.1	NZ_JBNNSY010000001.1	-	883930..885847	local_clustered	WP_427590988.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_050278185.1	3390613	GCF_050278185.1	1.432e-20	970	21.0	96.89999999999999	68.8
WP_417899701.1	WP_020634196.1	NZ_CP158164.1	+	1084446..1086387	local_clustered	WP_417899701.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_048270625.1	3160967	GCF_048270625.1	2.591e-20	959	20.0	96.7	67.0
WP_417899703.1	WP_020634193.1	NZ_CP158164.1	-	1088046..1088829	local_clustered	WP_417899703.1	local_clustered	SDR family oxidoreductase	GCF_048270625.1	3160967	GCF_048270625.1	2.419e-15	669	21.8	87.9	96.89999999999999
WP_115893202.1	WP_020634201.1	NZ_QTLC01000004.1	+	41601..42363	local_clustered	WP_115893202.1	local_clustered	phosphotransferase family protein	GCF_003382325.1	156205	GCF_003382325.1	2.815e-6	392	14.5	79.3	95.7
WP_220352877.1	WP_020634196.1	NZ_QTLC01000004.1	+	44286..44963	local_clustered	WP_220352877.1	local_clustered	hypothetical protein	GCF_003382325.1	156205	GCF_003382325.1	0.00004561	308	15.4	57.199999999999996	92.4
WP_115893204.1	WP_020634196.1	NZ_QTLC01000004.1	+	44959..46906	local_clustered	WP_115893204.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_003382325.1	156205	GCF_003382325.1	2.633e-19	916	18.3	95.3	66.0
WP_025028229.1	WP_020634196.1	NZ_AP043734.1	-	57164..59129	local_clustered	WP_025028229.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_055397565.1	1418	GCF_055397565.1	2.313e-17	833	14.9	98.0	67.9
WP_025028232.1	WP_020634197.1	NZ_AP043734.1	-	60822..61584	local_clustered	WP_025028232.1	local_clustered	class I SAM-dependent DNA methyltransferase	GCF_055397565.1	1418	GCF_055397565.1	5.589e-6	320	10.0	64.7	96.8
WP_464226102.1	WP_020634193.1	NZ_AP043734.1	-	65429..66188	local_clustered	WP_464226102.1	local_clustered	SDR family NAD(P)-dependent oxidoreductase	GCF_055397565.1	1418	GCF_055397565.1	1.07e-9	453	15.3	87.9	96.8
WP_411802007.1	WP_020634197.1	NZ_JARSGO010000001.1	+	33934..34813	local_clustered	WP_411802007.1	local_clustered	hypothetical protein	GCF_035808635.1	1648923	GCF_035808635.1	7.061e-6	316	14.4	54.7	76.4
WP_411802008.1	WP_020634196.1	NZ_JARSGO010000001.1	+	34698..35802	local_clustered	WP_411802008.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_035808635.1	1648923	GCF_035808635.1	0.0000266	318	12.8	86.3	72.8
WP_265627463.1	WP_020634196.1	NZ_JARSGO010000001.1	+	35801..37736	local_clustered	WP_265627463.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_035808635.1	1648923	GCF_035808635.1	1.357e-20	971	19.6	96.89999999999999	66.9
WP_411802007.1	WP_020634197.1	NZ_JARLZW010000010.1	+	34020..34899	local_clustered	WP_411802007.1	local_clustered	hypothetical protein	GCF_036210515.1	1648923	GCF_036210515.1	7.061e-6	316	14.4	54.7	76.4
WP_411802008.1	WP_020634196.1	NZ_JARLZW010000010.1	+	34784..35888	local_clustered	WP_411802008.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_036210515.1	1648923	GCF_036210515.1	0.0000266	318	12.8	86.3	72.8
WP_265627463.1	WP_020634196.1	NZ_JARLZW010000010.1	+	35887..37822	local_clustered	WP_265627463.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_036210515.1	1648923	GCF_036210515.1	1.357e-20	971	19.6	96.89999999999999	66.9
WP_042461334.1	WP_020634193.1	NZ_HG942074.1	+	35540..36266	local_clustered	WP_042461334.1	local_clustered	3-ketoacyl-ACP reductase	GCF_000612665.1	1347369	GCF_000612665.1	3.03e-14	627	22.0	82.19999999999999	90.5
WP_042461349.1	WP_020634196.1	NZ_HG942074.1	+	40461..42402	local_clustered	WP_042461349.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_000612665.1	1347369	GCF_000612665.1	1.595e-20	968	19.9	98.2	67.5
WP_116350460.1	WP_020634196.1	NZ_QUQV01000001.1	+	303156..305100	local_clustered	WP_116350460.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_003400205.1	2293325	GCF_003400205.1	5.818e-20	944	18.1	97.8	67.5
WP_116350463.1	WP_020634193.1	NZ_QUQV01000001.1	+	308394..309174	local_clustered	WP_116350463.1	local_clustered	SDR family NAD(P)-dependent oxidoreductase	GCF_003400205.1	2293325	GCF_003400205.1	8.061e-15	649	20.9	87.9	96.1
WP_046525541.1	WP_020634196.1	NZ_LAYY01000034.1	+	14007..15948	local_clustered	WP_046525541.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_000986785.1	1408103	GCF_000986785.1	6.73e-21	984	20.0	95.8	66.3
WP_046525544.1	WP_020634193.1	NZ_LAYY01000034.1	+	19639..20353	local_clustered	WP_046525544.1	local_clustered	SDR family NAD(P)-dependent oxidoreductase	GCF_000986785.1	1408103	GCF_000986785.1	2.49e-13	592	21.5	89.3	98.7
WP_215030745.1	WP_020634196.1	NZ_JAGGQL010000005.1	-	3796..5746	local_clustered	WP_215030745.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_018613315.1	2819123	GCF_018613315.1	5.139e-21	989	19.2	95.8	66.4
WP_215030761.1	WP_020634193.1	NZ_JAGGQL010000005.1	-	10184..11099	local_clustered	WP_215030761.1	local_clustered	SDR family oxidoreductase	GCF_018613315.1	2819123	GCF_018613315.1	6.927e-13	575	21.5	89.3	80.30000000000001
WP_475427764.1	WP_020634193.1	NZ_CM149675.1	+	2090744..2091659	local_clustered	WP_475427764.1	local_clustered	SDR family oxidoreductase	GCF_056173465.1	3569821	GCF_056173465.1	6.927e-13	575	21.5	89.3	80.30000000000001
WP_475427769.1	WP_020634196.1	NZ_CM149675.1	+	2096114..2098064	local_clustered	WP_475427769.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_056173465.1	3569821	GCF_056173465.1	5.139e-21	989	19.2	95.8	66.4
WP_462412891.1	WP_020634196.1	NZ_JBUCKX010000004.1	+	445550..447491	local_clustered	WP_462412891.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_054950115.1	3477506	GCF_054950115.1	9.976e-20	934	20.0	98.4	68.10000000000001
WP_462412893.1	WP_020634193.1	NZ_JBUCKX010000004.1	+	449290..450016	local_clustered	WP_462412893.1	local_clustered	3-ketoacyl-ACP reductase	GCF_054950115.1	3477506	GCF_054950115.1	3.03e-14	627	22.0	82.19999999999999	90.5
WP_310198050.1	WP_020634196.1	NZ_JAVDVZ010000011.1	-	76468..78415	local_clustered	WP_310198050.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_031457145.1	86668	GCF_031457145.1	9.301e-21	978	19.0	98.2	69.6
WP_310198057.1	WP_020634193.1	NZ_JAVDVZ010000011.1	-	81189..81963	local_clustered	WP_310198057.1	local_clustered	3-oxoacyl-ACP reductase	GCF_031457145.1	86668	GCF_031457145.1	5.127e-13	580	16.8	87.9	96.89999999999999
WP_230504971.1	WP_020634196.1	NZ_CAKJTJ010000050.1	-	10509..12456	local_clustered	WP_230504971.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_917563925.1	2880967	GCF_917563925.1	2.997e-21	999	19.0	97.6	69.1
WP_230504976.1	WP_020634193.1	NZ_CAKJTJ010000050.1	+	17260..18064	local_clustered	WP_230504976.1	local_clustered	SDR family oxidoreductase	GCF_917563925.1	2880967	GCF_917563925.1	2.936e-12	551	18.9	90.0	95.1
WP_412995014.1	WP_020634196.1	NZ_JBDFLL010000001.1	-	3211451..3213398	local_clustered	WP_412995014.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_047237705.1	3132212	GCF_047237705.1	4.614e-21	991	18.4	99.1	67.9
WP_412995019.1	WP_020634193.1	NZ_JBDFLL010000001.1	-	3216062..3216833	local_clustered	WP_412995019.1	local_clustered	3-oxoacyl-ACP reductase	GCF_047237705.1	3132212	GCF_047237705.1	2.936e-12	551	17.6	87.9	96.89999999999999
WP_034677067.1	WP_020634196.1	NZ_BCVA01000054.1	-	11137..13084	local_clustered	WP_034677067.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_001591505.1	1348654	GCF_001591505.1	3.393e-20	954	20.0	97.6	69.1
WP_034677076.1	WP_020634193.1	NZ_BCVA01000054.1	-	16226..16997	local_clustered	WP_034677076.1	local_clustered	SDR family oxidoreductase	GCF_001591505.1	1348654	GCF_001591505.1	4.28e-13	583	18.3	87.9	96.89999999999999
WP_034677076.1	WP_020634193.1	NZ_JARSIV010000053.1	+	40060..40831	local_clustered	WP_034677076.1	local_clustered	SDR family oxidoreductase	GCF_035809615.1	86668	GCF_035809615.1	4.28e-13	583	18.3	87.9	96.89999999999999
WP_034677067.1	WP_020634196.1	NZ_JARSIV010000053.1	+	43973..45920	local_clustered	WP_034677067.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_035809615.1	86668	GCF_035809615.1	3.393e-20	954	20.0	97.6	69.1
WP_419887514.1	WP_020634196.1	NZ_CP183883.1	-	3825778..3827725	local_clustered	WP_419887514.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_048572935.1	86668	GCF_048572935.1	3.393e-20	954	20.0	97.6	69.1
WP_419887516.1	WP_020634193.1	NZ_CP183883.1	-	3830763..3831534	local_clustered	WP_419887516.1	local_clustered	SDR family oxidoreductase	GCF_048572935.1	86668	GCF_048572935.1	4.28e-13	583	18.3	87.9	96.89999999999999
WP_377878076.1	WP_020634197.1	NZ_JBHUJX010000021.1	+	5689..6883	local_clustered	WP_377878076.1	local_clustered	class I SAM-dependent methyltransferase	GCF_042683745.1	3351842	GCF_042683745.1	0.0002355	256	11.3	54.900000000000006	51.6
WP_377878078.1	WP_020634196.1	NZ_JBHUJX010000021.1	-	8642..10583	local_clustered	WP_377878078.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_042683745.1	3351842	GCF_042683745.1	2.591e-20	959	19.5	96.2	66.10000000000001
WP_377878079.1	WP_020634197.1	NZ_JBHUJX010000021.1	-	10582..12523	local_clustered	WP_377878079.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_042683745.1	3351842	GCF_042683745.1	5.271e-6	321	10.5	94.6	64.60000000000001
WP_065384123.1	WP_020634196.1	NZ_MAQX01000001.1	+	738277..740221	local_clustered	WP_065384123.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_001682865.1	1743142	GCF_001682865.1	1.093e-20	975	18.7	96.5	66.9
WP_065384126.1	WP_020634193.1	NZ_MAQX01000001.1	-	743490..744186	local_clustered	WP_065384126.1	local_clustered	SDR family oxidoreductase	GCF_001682865.1	1743142	GCF_001682865.1	2.603e-12	553	17.0	87.2	97.39999999999999
WP_406686537.1	WP_020634197.1	NZ_CP140482.1	+	3924161..3925172	local_clustered	WP_406686537.1	local_clustered	hypothetical protein	GCF_045278735.1	218284	GCF_045278735.1	0.000016	302	13.9	54.400000000000006	67.60000000000001
WP_406686538.1	WP_020634196.1	NZ_CP140482.1	+	3925176..3926067	local_clustered	WP_406686538.1	local_clustered	hypothetical protein	GCF_045278735.1	218284	GCF_045278735.1	0.00004561	308	12.2	88.0	95.6
WP_406686539.1	WP_020634196.1	NZ_CP140482.1	+	3926066..3928010	local_clustered	WP_406686539.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_045278735.1	218284	GCF_045278735.1	2.364e-19	918	19.4	95.6	66.10000000000001
WP_179595939.1	WP_020634196.1	NZ_JACCBX010000002.1	-	530564..532511	local_clustered	WP_179595939.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_013409995.1	3035913	GCF_013409995.1	1.432e-20	970	20.1	98.9	68.10000000000001
WP_179595942.1	WP_020634193.1	NZ_JACCBX010000002.1	-	535261..536032	local_clustered	WP_179595942.1	local_clustered	3-oxoacyl-ACP reductase	GCF_013409995.1	3035913	GCF_013409995.1	2.936e-12	551	17.6	87.9	96.89999999999999
WP_306074843.1	WP_020634196.1	NZ_JAROBZ020000001.1	-	1807525..1809472	local_clustered	WP_306074843.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_030732025.2	3035913	GCF_030732025.2	1.432e-20	970	20.1	98.9	68.10000000000001
WP_306074846.1	WP_020634193.1	NZ_JAROBZ020000001.1	-	1812216..1812987	local_clustered	WP_306074846.1	local_clustered	3-oxoacyl-ACP reductase	GCF_030732025.2	3035913	GCF_030732025.2	2.936e-12	551	17.6	87.9	96.89999999999999
WP_402622449.1	WP_020634196.1	NZ_JBIVOI010000010.1	-	77539..79474	local_clustered	WP_402622449.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_044754045.1	3364297	GCF_044754045.1	2.088e-20	963	20.1	97.6	69.1
WP_402622159.1	WP_020634193.1	NZ_JBIVOI010000010.1	-	82174..82945	local_clustered	WP_402622159.1	local_clustered	3-oxoacyl-ACP reductase	GCF_044754045.1	3364297	GCF_044754045.1	2.936e-12	551	17.6	87.9	96.89999999999999
WP_283860340.1	WP_020634193.1	NZ_CP126093.1	+	3259925..3260696	local_clustered	WP_283860340.1	local_clustered	3-oxoacyl-ACP reductase	GCF_030123065.1	3047871	GCF_030123065.1	8.812e-13	571	16.9	87.9	96.89999999999999
WP_283860343.1	WP_020634196.1	NZ_CP126093.1	+	3263395..3265342	local_clustered	WP_283860343.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_030123065.1	3047871	GCF_030123065.1	7.618e-20	939	18.7	98.2	69.6
WP_224875594.1	WP_020634193.1	NZ_JAIVAR010000001.1	-	797701..798520	local_clustered	WP_224875594.1	local_clustered	SDR family NAD(P)-dependent oxidoreductase	GCF_020171925.1	189382	GCF_020171925.1	5.36e-12	541	19.1	87.5	90.8
WP_224874912.1	WP_020634196.1	NZ_JAIVAR010000001.1	-	800908..802855	local_clustered	WP_224874912.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_020171925.1	189382	GCF_020171925.1	2.088e-20	963	18.7	95.6	66.2
WP_373428138.1	WP_020634196.1	NZ_JAUSZQ010000002.1	-	2909039..2910974	local_clustered	WP_373428138.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_030817695.1	86668	GCF_030817695.1	8.04e-20	938	19.6	97.6	69.1
WP_307195369.1	WP_020634193.1	NZ_JAUSZQ010000002.1	-	2913696..2914467	local_clustered	WP_307195369.1	local_clustered	3-oxoacyl-ACP reductase	GCF_030817695.1	86668	GCF_030817695.1	2.936e-12	551	17.6	87.9	96.89999999999999
WP_374934673.1	WP_020634193.1	NZ_JBDZYE010000015.1	+	59137..59908	local_clustered	WP_374934673.1	local_clustered	3-oxoacyl-ACP reductase	GCF_041937505.1	3035913	GCF_041937505.1	2.936e-12	551	17.6	87.9	96.89999999999999
WP_374934676.1	WP_020634196.1	NZ_JBDZYE010000015.1	+	62614..64561	local_clustered	WP_374934676.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_041937505.1	3035913	GCF_041937505.1	8.04e-20	938	19.6	97.6	69.1
WP_082233110.1	WP_020634193.1	NZ_LT800499.1	+	1180622..1181405	local_clustered	WP_082233110.1	local_clustered	enoyl-ACP reductase FabI	GCF_900166625.1	1926286	GCF_900166625.1	4.148e-11	507	14.0	89.7	98.1
WP_082233113.1	WP_020634196.1	NZ_LT800499.1	-	1183796..1185743	local_clustered	WP_082233113.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_900166625.1	1926286	GCF_900166625.1	4.689e-20	948	19.6	96.2	66.0
WP_144533412.1	WP_020634197.1	NZ_VDMZ01000003.1	+	692757..693738	local_clustered	WP_144533412.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_007665325.1	1408	GCF_007665325.1	0.0001238	267	10.8	54.7	55.7
WP_144533414.1	WP_020634196.1	NZ_VDMZ01000003.1	+	693740..695087	local_clustered	WP_144533414.1	local_clustered	YcaO-like family protein	GCF_007665325.1	1408	GCF_007665325.1	2.122e-19	920	17.6	95.8	96.89999999999999
WP_144533420.1	WP_020634197.1	NZ_VDMZ01000003.1	+	696625..697432	local_clustered	WP_144533420.1	local_clustered	class I SAM-dependent methyltransferase	GCF_007665325.1	1408	GCF_007665325.1	0.0001864	260	12.7	57.8	78.0
WP_158598308.1	WP_020634197.1	NZ_RCVZ01000008.1	-	105351..106452	local_clustered	WP_158598308.1	local_clustered	ThiF family adenylyltransferase	GCF_003668575.1	2478915	GCF_003668575.1	0.00002555	294	9.4	65.4	77.9
WP_158598310.1	WP_020634197.1	NZ_RCVZ01000008.1	+	108959..109949	local_clustered	WP_158598310.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_003668575.1	2478915	GCF_003668575.1	0.0006744	238	12.2	53.400000000000006	54.7
WP_121681001.1	WP_020634196.1	NZ_RCVZ01000008.1	+	109941..111228	local_clustered	WP_121681001.1	local_clustered	YcaO-like family protein	GCF_003668575.1	2478915	GCF_003668575.1	3.448e-19	911	16.3	93.30000000000001	96.5
WP_309523949.1	WP_020634196.1	NZ_JAVIVS010000001.1	+	72306..74250	local_clustered	WP_309523949.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_031324245.1	1740721	GCF_031324245.1	2.84e-21	1000	19.9	97.6	67.80000000000001
WP_309523953.1	WP_020634199.1	NZ_JAVIVS010000001.1	+	78994..79966	local_clustered	WP_309523953.1	local_clustered	phosphotransferase	GCF_031324245.1	1740721	GCF_031324245.1	2.777e-7	428	12.7	99.3	88.5
WP_034640188.1	WP_020634196.1	NZ_JOTN01000012.1	+	33308..35237	local_clustered	WP_034640188.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_000712595.1	574376	GCF_000712595.1	7.376e-22	1025	18.5	95.6	66.5
WP_034640210.1	WP_020634199.1	NZ_JOTN01000012.1	+	39731..40634	local_clustered	WP_034640210.1	local_clustered	macrolide 2'-phosphotransferase	GCF_000712595.1	574376	GCF_000712595.1	1.408e-6	396	11.2	97.6	93.30000000000001
WP_369899610.1	WP_020634199.1	NZ_CP165965.1	-	2334327..2335230	local_clustered	WP_369899610.1	local_clustered	macrolide 2'-phosphotransferase	GCF_041225435.1	574376	GCF_041225435.1	1.408e-6	396	11.2	97.6	93.30000000000001
WP_369899616.1	WP_020634196.1	NZ_CP165965.1	-	2339342..2341271	local_clustered	WP_369899616.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_041225435.1	574376	GCF_041225435.1	7.376e-22	1025	18.5	95.6	66.5
WP_034640210.1	WP_020634199.1	NZ_CBCSJC010000017.1	-	61644..62547	local_clustered	WP_034640210.1	local_clustered	macrolide 2'-phosphotransferase	GCF_965139495.1	574376	GCF_965139495.1	1.408e-6	396	11.2	97.6	93.30000000000001
WP_034640188.1	WP_020634196.1	NZ_CBCSJC010000017.1	-	67041..68970	local_clustered	WP_034640188.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_965139495.1	574376	GCF_965139495.1	7.376e-22	1025	18.5	95.6	66.5
WP_429670152.1	WP_020634197.1	NZ_JBCNCB010000048.1	+	50991..52080	local_clustered	WP_429670152.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_050478945.1	1392	GCF_050478945.1	0.00008718	273	6.8	54.2	64.4
WP_429670153.1	WP_020634196.1	NZ_JBCNCB010000048.1	+	52108..53056	local_clustered	WP_429670153.1	local_clustered	hypothetical protein	GCF_050478945.1	1392	GCF_050478945.1	6.441e-7	387	10.8	83.1	90.5
WP_429670156.1	WP_020634196.1	NZ_JBCNCB010000048.1	-	55621..56776	local_clustered	WP_429670156.1	local_clustered	YcaO-like family protein	GCF_050478945.1	1392	GCF_050478945.1	1.729e-15	753	13.7	91.60000000000001	96.89999999999999
